STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WDFG,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22,WV03
USW00013958,CAMP MABRY,4/2/1976,,,1648,0,70,0,0,,77,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/3/1976,,,336,0,17,0,0,,77,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/4/1976,,,1506,0.47,8,0,0,,74,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/5/1976,,,942,1.26,0,0,0,,63,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/6/1976,,,1554,0,46,0,0,,73,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/7/1976,,,1624,0.53,36,0,0,,75,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/8/1976,,,1036,0,83,0,0,,73,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/9/1976,,,430,0,84,0,0,,76,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/10/1976,,,1200,0,3,0,0,,71,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/11/1976,,,1330,0,52,0,0,,80,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/12/1976,,,1648,0,26,0,0,,81,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/13/1976,,,2354,0,16,0,0,,78,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/14/1976,,,1800,0,0,0,0,,79,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/15/1976,,,2000,0.43,6,0,0,,79,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/16/1976,,,1700,0.12,15,0,0,,78,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/17/1976,,,24,0,5,0,0,,78,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/18/1976,,,36,3.56,0,0,0,,70,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/19/1976,,,742,0.03,0,0,0,,74,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/20/1976,,,118,0.66,93,0,0,,80,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/21/1976,,,1730,0,100,0,0,,78,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/22/1976,,,1712,0,51,0,0,,83,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/23/1976,,,1606,0.01,6,0,0,,80,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/24/1976,,,1654,0,37,0,0,,86,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/25/1976,,,1524,0,100,0,0,,83,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/26/1976,,,1600,0,81,0,0,,80,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/27/1976,,,1724,0,17,0,0,,80,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/28/1976,,,2318,0.77,11,0,0,,81,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/29/1976,,,130,0.29,0,0,0,,64,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,4/30/1976,,,1818,0,8,0,0,,73,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/1/1976,,,1200,0,66,0,0,,73,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/2/1976,,,1442,0,100,0,0,,81,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/3/1976,,,1430,0,96,0,0,,82,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/4/1976,,,1412,0,49,0,0,,78,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/5/1976,,,1142,0.81,1,0,0,,75,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/6/1976,,,1800,0,46,0,0,,84,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/7/1976,,,906,1.44,0,0,0,,70,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/8/1976,,,718,0,23,0,0,,73,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/9/1976,,,1024,0.12,0,0,0,,66,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/10/1976,,,1430,0.02,16,0,0,,80,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/11/1976,,,1418,0,58,0,0,,85,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/12/1976,,,2000,0.95,23,0,0,,82,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/13/1976,,,1242,0.01,41,0,0,,76,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/14/1976,,,1006,0,54,0,0,,75,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/15/1976,,,1724,0,95,0,0,,81,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/16/1976,,,1248,0,75,0,0,,85,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/17/1976,,,824,0,47,0,0,,79,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/18/1976,,,1330,0,69,0,0,,80,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/19/1976,,,1248,0,23,0,0,,79,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/20/1976,,,1600,0.64,0,0,0,,70,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/21/1976,,,1800,0,24,0,0,,81,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/22/1976,,,1718,0,48,0,0,,85,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/23/1976,,,1630,0.01,44,0,0,,86,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/24/1976,,,1518,0,28,0,0,,88,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/25/1976,,,1954,1.31,34,0,0,,86,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/26/1976,,,1848,0.66,55,0,0,,85,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/27/1976,,,1406,0,38,0,0,,75,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/28/1976,,,1418,0,100,0,0,,82,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/29/1976,,,2306,0,100,0,0,,88,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/30/1976,,,318,0,9,0,0,,84,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,5/31/1976,,,2242,0.08,25,0,0,,88,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/1/1976,,,1106,0.23,34,0,0,,82,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/2/1976,,,1600,0.17,77,0,0,,87,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/3/1976,,,1212,0,85,0,0,,87,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/4/1976,,,1706,0,65,0,0,,87,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/5/1976,,,1400,0,95,0,0,,88,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/6/1976,,,1824,0.04,66,0,0,,88,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/7/1976,,,1312,0,52,0,0,,83,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/8/1976,,,1424,0,57,0,0,,86,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/9/1976,,,1606,0,87,0,0,,87,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/10/1976,,,1148,0,100,0,0,,87,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/11/1976,,,1330,0,59,0,0,,91,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/12/1976,,,924,0,67,0,0,,91,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/13/1976,,,1824,0,46,0,0,,89,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/14/1976,,,906,0,72,0,0,,89,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/15/1976,,,2018,0,45,0,0,,92,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/16/1976,,,612,0,78,0,0,,91,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/17/1976,,,2148,0,57,0,0,,93,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/18/1976,,,918,0,58,0,0,,93,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/19/1976,,,306,0.03,52,0,0,,89,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/20/1976,,,1318,0,100,0,0,,87,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/21/1976,,,1224,0,100,0,0,,90,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/22/1976,,,1248,0,46,0,0,,92,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/23/1976,,,1318,0,60,0,0,,93,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/24/1976,,,930,0,68,0,0,,94,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/25/1976,,,254,0.92,62,0,0,,86,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/26/1976,,,1424,1.8,38,0,0,,90,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/27/1976,,,1512,0,81,0,0,,90,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/28/1976,,,1648,0,80,0,0,,91,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/29/1976,,,1436,0,98,0,0,,92,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,6/30/1976,,,2018,0,93,0,0,,93,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/1/1976,,,930,0,65,0,0,,91,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/2/1976,,,1942,0,81,0,0,,93,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/3/1976,,,1630,0,65,0,0,,93,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/4/1976,,,0,1.77,3,0,0,,79,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/5/1976,,,1142,0.01,43,0,0,,84,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/6/1976,,,1200,0.03,29,0,0,,84,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/7/1976,,,1724,0,34,0,0,,87,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/8/1976,,,1200,0.06,0,0,0,,79,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/9/1976,,,1706,0.09,0,0,0,,79,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/10/1976,,,412,0.66,8,0,0,,82,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/11/1976,,,1118,0.01,8,0,0,,82,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/12/1976,,,1500,0.01,7,0,0,,87,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/13/1976,,,1648,0.26,8,0,0,,86,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/14/1976,,,1842,0.73,4,0,0,,81,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/15/1976,,,1348,0.6,17,0,0,,84,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/16/1976,,,1530,0.31,38,0,0,,88,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/17/1976,,,942,0,64,0,0,,88,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/18/1976,,,1418,0,79,0,0,,90,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/19/1976,,,1306,0,69,0,0,,91,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/20/1976,,,1212,0,74,0,0,,90,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/21/1976,,,1712,0.14,44,0,0,,88,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/22/1976,,,1730,0,56,0,0,,90,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/23/1976,,,1648,0,49,0,0,,91,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/24/1976,,,1812,0.03,82,0,0,,92,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/25/1976,,,548,0,69,0,0,,92,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/26/1976,,,1500,0,91,0,0,,91,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/27/1976,,,1654,0,84,0,0,,92,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/28/1976,,,1448,0,99,0,0,,93,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/29/1976,,,1112,0,91,0,0,,93,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/30/1976,,,1542,0,81,0,0,,94,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,7/31/1976,,,1124,0,92,0,0,,93,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/1/1976,,,1530,0,100,0,0,,96,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/2/1976,,,1848,0,94,0,0,,97,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/3/1976,,,1554,0,77,0,0,,92,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/4/1976,,,1506,0,99,0,0,,92,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/5/1976,,,1248,0,100,0,0,,95,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/6/1976,,,830,0,98,0,0,,95,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/7/1976,,,1336,0,100,0,0,,99,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/8/1976,,,1642,0,82,0,0,,100,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/9/1976,,,1518,0,97,0,0,,100,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/10/1976,,,2324,0,86,0,0,,99,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/11/1976,,,1542,0,93,0,0,,93,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/12/1976,,,1548,0,89,0,0,,94,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/13/1976,,,1300,0,94,0,0,,96,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/14/1976,,,806,0,93,0,0,,96,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/15/1976,,,1636,0,78,0,0,,96,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/16/1976,,,1448,0,40,0,0,,94,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/17/1976,,,1636,0,19,0,0,,91,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/18/1976,,,1348,0,74,0,0,,96,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/19/1976,,,1630,0,65,0,0,,94,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/20/1976,,,1542,0,82,0,0,,92,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/21/1976,,,1354,0,74,0,0,,92,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/22/1976,,,1418,0,66,0,0,,92,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/23/1976,,,1212,0,98,0,0,,94,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/24/1976,,,2006,0,72,0,0,,94,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/25/1976,,,1524,0,92,0,0,,93,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/26/1976,,,1542,0.57,75,0,0,,94,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/27/1976,,,1500,0,97,0,0,,95,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/28/1976,,,1330,0,95,0,0,,94,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/29/1976,,,2124,0.15,40,0,0,,90,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/30/1976,,,2012,0.08,16,0,0,,86,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,8/31/1976,,,1736,0,71,0,0,,92,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/1/1976,,,1842,0,49,0,0,,91,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/2/1976,,,818,1.79,18,0,0,,82,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/3/1976,,,1524,0,66,0,0,,92,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/4/1976,,,848,0,93,0,0,,93,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/5/1976,,,1854,0,86,0,0,,95,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/6/1976,,,1430,0,90,0,0,,92,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/7/1976,,,2200,0,84,0,0,,91,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/8/1976,,,2036,0,89,0,0,,92,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/9/1976,,,1854,0.06,70,0,0,,94,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/10/1976,,,1506,0,51,0,0,,86,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/11/1976,,,1530,0,89,0,0,,87,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/12/1976,,,1554,0,75,0,0,,90,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/13/1976,,,1406,0,51,0,0,,88,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/14/1976,,,1554,0.03,62,0,0,,91,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/15/1976,,,2012,0,86,0,0,,90,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/16/1976,,,924,0,88,0,0,,91,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/17/1976,,,1712,0,66,0,0,,90,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/18/1976,,,1824,0,49,0,0,,90,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/19/1976,,,1906,0.06,9,0,0,,82,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/20/1976,,,1248,0.46,12,0,0,,83,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/21/1976,,,24,0,94,0,0,,83,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/22/1976,,,1324,0,100,0,0,,84,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/23/1976,,,948,0,100,0,0,,88,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/24/1976,,,1400,0,99,0,0,,90,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/25/1976,,,1048,0,92,0,0,,90,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/26/1976,,,1548,0.07,47,0,0,,94,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/27/1976,,,936,0,66,0,0,,86,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/28/1976,,,142,1.33,5,0,0,,73,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/29/1976,,,1006,0,61,0,0,,77,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,9/30/1976,,,1300,0,100,0,0,,83,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/1/1976,,,1354,0,100,0,0,,87,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/2/1976,,,1424,0,81,0,0,,85,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/3/1976,,,1000,0,66,0,0,,86,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/4/1976,,,2100,1.08,44,0,0,,85,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/5/1976,,,6,0,68,0,0,,75,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/6/1976,,,930,0,100,0,0,,72,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/7/1976,,,1530,0.18,45,0,0,,68,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/8/1976,,,1548,0,46,0,0,,64,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/9/1976,,,1412,0,100,0,0,,77,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/10/1976,,,1518,0,100,0,0,,84,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/11/1976,,,1430,0,100,0,0,,84,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/12/1976,,,1230,0,57,0,0,,79,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/13/1976,,,1354,0,52,0,0,,82,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/14/1976,,,1424,0,72,0,0,,82,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/15/1976,,,1836,0.97,0,0,0,,67,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/16/1976,,,818,0,1,0,0,,63,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/17/1976,,,448,0,100,0,0,,68,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/18/1976,,,1218,0,97,0,0,,73,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/19/1976,,,918,0.75,29,0,0,,62,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/20/1976,,,1306,0,98,0,0,,63,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/21/1976,,,1218,0,70,0,0,,65,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/22/1976,,,2048,0,0,0,0,,67,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013958,CAMP MABRY,10/23/1976,,,1000,0.32,0,0,0,,75,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
